Entry,Region,Start,End,domain name
Q9Y5H8,Domain,134,242,Cadherin 2
Q9Y5H8,Domain,243,350,Cadherin 3
Q9Y5H8,Domain,351,455,Cadherin 4
Q9Y5H8,Domain,456,565,Cadherin 5
Q9Y5H8,Domain,581,678,Cadherin 6
Q9Y5H8,Repeat,734,737,PXXP 1
Q9Y5H8,Repeat,774,777,PXXP 2
Q9Y5H8,Repeat,799,802,PXXP 3
Q9Y5H8,Repeat,832,835,PXXP 4
Q9Y5H8,Repeat,873,876,PXXP 5
Q9Y5H8,Repeat,891,894,PXXP 6
Q9Y5H4,Domain,29,133,Cadherin 1
Q9Y5H4,Domain,134,242,Cadherin 2
Q9Y5H4,Domain,243,347,Cadherin 3
Q9Y5H4,Domain,348,452,Cadherin 4
Q9Y5H4,Domain,453,562,Cadherin 5
Q9Y5H4,Domain,570,682,Cadherin 6
Q9UN67,Domain,35,133,Cadherin 1
Q9UN67,Domain,138,242,Cadherin 2
Q9UN67,Domain,247,347,Cadherin 3
Q9UN67,Domain,352,451,Cadherin 4
Q9UN67,Domain,456,561,Cadherin 5
Q9UN67,Domain,568,671,Cadherin 6
P57087,Domain,32,127,Ig-like V-type
P57087,Domain,134,238,Ig-like C2-type
Q04912,Domain,31,522,Sema
Q04912,Domain,569,671,IPT/TIG 1
Q04912,Domain,684,767,IPT/TIG 2
Q04912,Domain,770,860,IPT/TIG 3
Q04912,Domain,1082,1345,Protein kinase
Q16790,Domain,139,390,Alpha-carbonic anhydrase
P07333,Domain,21,104,Ig-like C2-type 1
P07333,Domain,107,197,Ig-like C2-type 2
P07333,Domain,203,290,Ig-like C2-type 3
P07333,Domain,299,399,Ig-like C2-type 4
P07333,Domain,402,502,Ig-like C2-type 5
P07333,Domain,582,910,Protein kinase
P08648,Repeat,43,108,FG-GAP 1
P08648,Repeat,128,188,FG-GAP 2
P08648,Repeat,192,245,FG-GAP 3
P08648,Repeat,259,311,FG-GAP 4
P08648,Repeat,312,377,FG-GAP 5
P08648,Repeat,378,437,FG-GAP 6
P08648,Repeat,441,504,FG-GAP 7
P16144,Domain,29,73,PSI
P16144,Domain,131,329,VWFA
P16144,Repeat,456,502,I
P16144,Repeat,503,542,II
P16144,Repeat,543,581,III
P16144,Repeat,582,619,IV
P16144,Domain,979,1084,Calx-beta
P16144,Domain,1129,1218,Fibronectin type-III 1
P16144,Domain,1222,1321,Fibronectin type-III 2
P16144,Domain,1530,1625,Fibronectin type-III 3
P16144,Domain,1643,1739,Fibronectin type-III 4
P25092,Domain,489,749,Protein kinase
P25092,Domain,824,954,Guanylate cyclase
P16471,Domain,27,128,Fibronectin type-III 1
P16471,Domain,129,229,Fibronectin type-III 2
Q96MS0,Domain,64,160,Ig-like C2-type 1
Q96MS0,Domain,166,253,Ig-like C2-type 2
Q96MS0,Domain,258,342,Ig-like C2-type 3
Q96MS0,Domain,347,440,Ig-like C2-type 4
Q96MS0,Domain,450,531,Ig-like C2-type 5
Q96MS0,Domain,558,652,Fibronectin type-III 1
Q96MS0,Domain,671,766,Fibronectin type-III 2
Q96MS0,Domain,771,869,Fibronectin type-III 3
Q01974,Domain,55,145,Ig-like C2-type
Q01974,Domain,169,303,FZ
Q01974,Domain,316,394,Kringle
Q01974,Domain,473,746,Protein kinase
Q86XR5,Domain,56,70,PRAD
O43157,Domain,20,479,Sema
O43157,Domain,1070,1160,IPT/TIG 1
O43157,Domain,1162,1249,IPT/TIG 2
O43157,Domain,1252,1375,IPT/TIG 3
O15031,Domain,20,466,Sema
O15031,Domain,803,893,IPT/TIG 1
O15031,Domain,895,980,IPT/TIG 2
O15031,Domain,983,1092,IPT/TIG 3
Q5SQ64,Domain,17,122,Ig-like V-type
Q01151,Domain,20,114,Ig-like V-type
O43300,Domain,34,61,LRRNT
O43300,Repeat,63,83,LRR 1
O43300,Repeat,86,107,LRR 2
O43300,Repeat,110,131,LRR 3
O43300,Repeat,134,155,LRR 4
O43300,Repeat,158,179,LRR 5
O43300,Repeat,182,203,LRR 6
O43300,Repeat,206,227,LRR 7
O43300,Repeat,230,251,LRR 8
O43300,Repeat,254,275,LRR 9
O43300,Repeat,278,299,LRR 10
O43300,Domain,311,362,LRRCT
P78504,Domain,185,229,DSL
P78504,Domain,230,263,EGF-like 1
P78504,Domain,264,294,EGF-like 2
P78504,Domain,296,334,EGF-like 3
P78504,Domain,336,372,EGF-like 4
P78504,Domain,374,410,EGF-like 5
P78504,Domain,412,448,EGF-like 6
P78504,Domain,450,485,EGF-like 7
P78504,Domain,487,523,EGF-like 8
P78504,Domain,525,561,EGF-like 9
P78504,Domain,586,627,EGF-like 10
P78504,Domain,629,665,EGF-like 11
P78504,Domain,667,703,EGF-like 12
P78504,Domain,705,741,EGF-like 13
P78504,Domain,744,780,EGF-like 14
P78504,Domain,782,818,EGF-like 15
P78504,Domain,820,856,EGF-like 16
Q68D85,Domain,27,138,Ig-like V-type
Q68D85,Domain,143,244,Ig-like C1-type
P01880,Domain,6,98,Ig-like 1
P01880,Domain,175,263,Ig-like 2
P01880,Domain,267,373,Ig-like 3
Q8TDY8,Domain,29,137,Ig-like C2-type 1
Q8TDY8,Domain,143,229,Ig-like C2-type 2
Q8TDY8,Domain,242,330,Ig-like C2-type 3
Q8TDY8,Domain,335,421,Ig-like C2-type 4
Q8TDY8,Domain,431,525,Fibronectin type-III 1
Q8TDY8,Domain,527,623,Fibronectin type-III 2
Q8TDY8,Domain,632,741,Fibronectin type-III 3
Q8TDY8,Domain,752,845,Fibronectin type-III 4
Q8TDY8,Domain,850,945,Fibronectin type-III 5
Q9Y5E8,Domain,35,133,Cadherin 1
Q9Y5E8,Domain,138,242,Cadherin 2
Q9Y5E8,Domain,247,347,Cadherin 3
Q9Y5E8,Domain,352,451,Cadherin 4
Q9Y5E8,Domain,456,561,Cadherin 5
Q9Y5E8,Domain,568,671,Cadherin 6
Q9UN70,Domain,32,135,Cadherin 1
Q9UN70,Domain,136,244,Cadherin 2
Q9UN70,Domain,245,352,Cadherin 3
Q9UN70,Domain,353,457,Cadherin 4
Q9UN70,Domain,458,567,Cadherin 5
Q9UN70,Domain,572,685,Cadherin 6
Q9UN73,Domain,34,133,Cadherin 1
Q9UN73,Domain,157,242,Cadherin 2
Q9UN73,Domain,243,350,Cadherin 3
Q9UN73,Domain,351,455,Cadherin 4
Q9UN73,Domain,456,565,Cadherin 5
Q9UN73,Domain,581,678,Cadherin 6
Q9UN73,Repeat,799,802,PXXP 1
Q9UN73,Repeat,832,835,PXXP 2
Q9UN73,Repeat,873,876,PXXP 3
Q9UN73,Repeat,891,894,PXXP 4
Q8NET5,Domain,50,150,Ig-like V-type
Q8NET5,Domain,209,237,ITAM
Q5VV43,Domain,21,99,MANSC
Q5VV43,Domain,341,427,PKD 1
Q5VV43,Domain,435,524,PKD 2
Q5VV43,Domain,530,620,PKD 3
Q5VV43,Domain,621,714,PKD 4
Q5VV43,Domain,720,811,PKD 5
P51512,Repeat,340,388,Hemopexin 1
P51512,Repeat,389,434,Hemopexin 2
P51512,Repeat,436,484,Hemopexin 3
P51512,Repeat,485,532,Hemopexin 4
Q8N743,Domain,42,97,Ig-like C2-type 1
Q8N743,Domain,137,197,Ig-like C2-type 2
Q8N743,Domain,237,295,Ig-like C2-type 3
Q07699,Domain,22,150,Ig-like C2-type
P07204,Domain,31,169,C-type lectin
P07204,Domain,241,281,EGF-like 1
P07204,Domain,284,324,EGF-like 2
P07204,Domain,325,363,EGF-like 3
P07204,Domain,365,405,EGF-like 4
P07204,Domain,404,440,EGF-like 5
P07204,Domain,441,481,EGF-like 6
Q14242,Repeat,122,131,1
Q14242,Repeat,132,141,2
Q14242,Repeat,142,151,3
Q14242,Repeat,162,171,4
Q14242,Repeat,182,191,5
Q14242,Repeat,192,201,6
Q14242,Repeat,202,211,7
Q14242,Repeat,212,221,8
Q14242,Repeat,222,231,9
Q14242,Repeat,232,241,10
Q14242,Repeat,242,251,11
Q14242,Repeat,252,261,12
Q8NFY4,Domain,27,512,Sema
Q8NFY4,Domain,514,569,PSI
P36941,Repeat,42,81,TNFR-Cys 1
P36941,Repeat,82,124,TNFR-Cys 2
P36941,Repeat,125,168,TNFR-Cys 3
P36941,Repeat,169,211,TNFR-Cys 4
Q8IW52,Repeat,60,81,LRR 1
Q8IW52,Repeat,84,105,LRR 2
Q8IW52,Repeat,108,129,LRR 3
Q8IW52,Repeat,132,153,LRR 4
Q8IW52,Repeat,156,177,LRR 5
Q8IW52,Repeat,179,200,LRR 6
Q8IW52,Domain,213,264,LRRCT 1
Q8IW52,Domain,333,375,LRRNT
Q8IW52,Repeat,378,399,LRR 7
Q8IW52,Repeat,402,423,LRR 8
Q8IW52,Repeat,426,447,LRR 9
Q8IW52,Repeat,450,471,LRR 10
Q8IW52,Repeat,474,495,LRR 11
Q8IW52,Repeat,497,518,LRR 12
Q8IW52,Domain,531,582,LRRCT 2
O94991,Repeat,82,103,LRR 1
O94991,Repeat,106,127,LRR 2
O94991,Repeat,130,151,LRR 3
O94991,Repeat,154,175,LRR 4
O94991,Repeat,178,199,LRR 5
O94991,Repeat,201,222,LRR 6
O94991,Domain,235,286,LRRCT 1
O94991,Domain,365,407,LRRNT
O94991,Repeat,410,431,LRR 7
O94991,Repeat,434,455,LRR 8
O94991,Repeat,458,479,LRR 9
O94991,Repeat,482,503,LRR 10
O94991,Repeat,506,527,LRR 11
O94991,Repeat,529,550,LRR 12
O94991,Domain,563,614,LRRCT 2
Q9UGT4,Domain,28,66,SMB
Q9UGT4,Domain,285,433,AMOP
Q9UGT4,Domain,446,667,VWFD
Q9UGT4,Domain,723,780,Sushi
O14917,Domain,18,132,Cadherin 1
O14917,Domain,133,243,Cadherin 2
O14917,Domain,244,351,Cadherin 3
O14917,Domain,353,472,Cadherin 4
O14917,Domain,473,583,Cadherin 5
O14917,Domain,589,695,Cadherin 6
Q9Y5G3,Domain,29,130,Cadherin 1
Q9Y5G3,Domain,131,239,Cadherin 2
Q9Y5G3,Domain,240,343,Cadherin 3
Q9Y5G3,Domain,344,448,Cadherin 4
Q9Y5G3,Domain,449,558,Cadherin 5
Q9Y5G3,Domain,566,671,Cadherin 6
Q9HC56,Domain,26,142,Cadherin 1
Q9HC56,Domain,143,252,Cadherin 2
Q9HC56,Domain,253,358,Cadherin 3
Q9HC56,Domain,365,469,Cadherin 4
Q9HC56,Domain,470,572,Cadherin 5
Q9HC56,Domain,573,675,Cadherin 6
Q9HC56,Domain,679,784,Cadherin 7
Q15262,Domain,31,194,MAM
Q15262,Domain,196,281,Ig-like C2-type
Q15262,Domain,294,389,Fibronectin type-III 1
Q15262,Domain,392,488,Fibronectin type-III 2
Q15262,Domain,491,595,Fibronectin type-III 3
Q15262,Domain,597,680,Fibronectin type-III 4
Q15262,Domain,887,1141,Tyrosine-protein phosphatase 1
Q15262,Domain,1173,1435,Tyrosine-protein phosphatase 2
O00241,Domain,30,136,Ig-like V-type
O00241,Domain,147,246,Ig-like C1-type 1
O00241,Domain,253,347,Ig-like C1-type 2
P21754,Domain,45,307,ZP
Q12836,Domain,141,183,P-type
Q12836,Domain,188,466,ZP
Q93038,Repeat,34,71,TNFR-Cys 1
Q93038,Repeat,72,115,TNFR-Cys 2
Q93038,Repeat,116,163,TNFR-Cys 3
Q93038,Repeat,164,192,TNFR-Cys 4
Q93038,Domain,332,413,Death
P17948,Domain,32,123,Ig-like C2-type 1
P17948,Domain,151,214,Ig-like C2-type 2
P17948,Domain,230,327,Ig-like C2-type 3
P17948,Domain,335,421,Ig-like C2-type 4
P17948,Domain,428,553,Ig-like C2-type 5
P17948,Domain,556,654,Ig-like C2-type 6
P17948,Domain,661,747,Ig-like C2-type 7
P17948,Domain,827,1158,Protein kinase
P23469,Domain,135,394,Tyrosine-protein phosphatase 1
P23469,Domain,426,689,Tyrosine-protein phosphatase 2
P23467,Domain,23,111,Fibronectin type-III 1
P23467,Domain,112,207,Fibronectin type-III 2
P23467,Domain,203,288,Fibronectin type-III 3
P23467,Domain,291,378,Fibronectin type-III 4
P23467,Domain,379,471,Fibronectin type-III 5
P23467,Domain,467,552,Fibronectin type-III 6
P23467,Domain,556,641,Fibronectin type-III 7
P23467,Domain,642,729,Fibronectin type-III 8
P23467,Domain,730,829,Fibronectin type-III 9
P23467,Domain,819,906,Fibronectin type-III 10
P23467,Domain,909,1001,Fibronectin type-III 11
P23467,Domain,995,1083,Fibronectin type-III 12
P23467,Domain,1087,1175,Fibronectin type-III 13
P23467,Domain,1173,1260,Fibronectin type-III 14
P23467,Domain,1260,1356,Fibronectin type-III 15
P23467,Domain,1357,1448,Fibronectin type-III 16
P23467,Domain,1458,1554,Fibronectin type-III 17
P23467,Domain,1703,1963,Tyrosine-protein phosphatase
O43493,Repeat,54,67,1
O43493,Repeat,68,81,2
O43493,Repeat,82,95,3
O43493,Repeat,96,109,4
O43493,Repeat,110,123,5
O43493,Repeat,124,137,6
O43493,Repeat,138,151,7
O43493,Repeat,152,165,8
O43493,Repeat,166,179,9
O43493,Repeat,180,193,10
O43493,Repeat,194,207,11
O43493,Repeat,208,221,12
O43493,Repeat,222,234,13
O43493,Repeat,235,249,14
P40238,Domain,172,281,Fibronectin type-III 1
P40238,Domain,392,486,Fibronectin type-III 2
P24394,Domain,125,224,Fibronectin type-III
Q2I0M4,Domain,34,71,LRRNT
Q2I0M4,Repeat,72,93,LRR 1
Q2I0M4,Repeat,96,117,LRR 2
Q2I0M4,Repeat,120,141,LRR 3
Q2I0M4,Repeat,144,167,LRR 4
Q2I0M4,Repeat,168,190,LRR 5
Q2I0M4,Domain,201,255,LRRCT
Q9NZN1,Domain,19,134,Ig-like C2-type 1
Q9NZN1,Domain,143,232,Ig-like C2-type 2
Q9NZN1,Domain,242,350,Ig-like C2-type 3
Q9NZN1,Domain,403,562,TIR
Q6ZMC9,Domain,40,158,Ig-like V-type
Q6ZMC9,Domain,168,251,Ig-like C2-type
Q6UWB1,Domain,131,231,Fibronectin type-III 1
Q6UWB1,Domain,322,417,Fibronectin type-III 2
Q6UWB1,Domain,419,511,Fibronectin type-III 3
Q96PQ0,Repeat,182,193,BNR 1
Q96PQ0,Repeat,232,243,BNR 2
Q96PQ0,Repeat,273,284,BNR 3
Q96PQ0,Repeat,468,479,BNR 4
Q96PQ0,Repeat,545,556,BNR 5
Q96PQ0,Repeat,587,598,BNR 6
Q96PQ0,Domain,786,876,PKD
Q9NYK1,Repeat,43,64,LRR 1
Q9NYK1,Repeat,65,87,LRR 2
Q9NYK1,Repeat,110,126,LRR 3
Q9NYK1,Repeat,127,149,LRR 4
Q9NYK1,Repeat,151,170,LRR 5
Q9NYK1,Repeat,171,195,LRR 6
Q9NYK1,Repeat,203,226,LRR 7
Q9NYK1,Repeat,228,247,LRR 8
Q9NYK1,Repeat,248,275,LRR 9
Q9NYK1,Repeat,289,312,LRR 10
Q9NYK1,Repeat,314,337,LRR 11
Q9NYK1,Repeat,339,368,LRR 12
Q9NYK1,Repeat,369,392,LRR 13
Q9NYK1,Repeat,396,419,LRR 14
Q9NYK1,Repeat,421,443,LRR 15
Q9NYK1,Repeat,492,515,LRR 16
Q9NYK1,Repeat,516,540,LRR 17
Q9NYK1,Repeat,541,564,LRR 18
Q9NYK1,Repeat,566,588,LRR 19
Q9NYK1,Repeat,595,618,LRR 20
Q9NYK1,Repeat,619,644,LRR 21
Q9NYK1,Repeat,649,672,LRR 22
Q9NYK1,Repeat,674,697,LRR 23
Q9NYK1,Repeat,698,721,LRR 24
Q9NYK1,Repeat,723,745,LRR 25
Q9NYK1,Repeat,746,769,LRR 26
Q9NYK1,Repeat,772,795,LRR 27
Q9NYK1,Domain,889,1036,TIR
P35590,Domain,43,105,Ig-like C2-type 1
P35590,Domain,214,256,EGF-like 1
P35590,Domain,258,303,EGF-like 2
P35590,Domain,305,345,EGF-like 3
P35590,Domain,372,426,Ig-like C2-type 2
P35590,Domain,446,545,Fibronectin type-III 1
P35590,Domain,548,642,Fibronectin type-III 2
P35590,Domain,646,739,Fibronectin type-III 3
P35590,Domain,839,1118,Protein kinase
Q86XK7,Domain,22,132,Ig-like V-type
Q86XK7,Domain,140,227,Ig-like C2-type
Q7Z7D3,Domain,35,146,Ig-like V-type 1
Q7Z7D3,Domain,153,241,Ig-like V-type 2
Q8IWT1,Domain,31,148,Ig-like C2-type
Q9BX59,Domain,181,297,Ig-like V-type
Q9BX59,Domain,304,394,Ig-like C1-type
Q92854,Domain,22,500,Sema
Q92854,Domain,502,551,PSI
Q92854,Domain,554,636,Ig-like C2-type
Q6EMK4,Domain,24,51,LRRNT
Q6EMK4,Repeat,52,74,LRR 1
Q6EMK4,Repeat,77,98,LRR 2
Q6EMK4,Repeat,101,122,LRR 3
Q6EMK4,Repeat,125,146,LRR 4
Q6EMK4,Repeat,149,170,LRR 5
Q6EMK4,Repeat,171,191,LRR 6
Q6EMK4,Repeat,193,214,LRR 7
Q6EMK4,Repeat,217,238,LRR 8
Q6EMK4,Repeat,240,262,LRR 9
Q6EMK4,Repeat,265,287,LRR 10
Q6EMK4,Domain,298,351,LRRCT
Q6EMK4,Domain,405,442,EGF-like
Q6EMK4,Domain,460,558,Fibronectin type-III
P23470,Domain,58,321,Alpha-carbonic anhydrase
P23470,Domain,349,448,Fibronectin type-III
P23470,Domain,848,1119,Tyrosine-protein phosphatase 1
P23470,Domain,1150,1410,Tyrosine-protein phosphatase 2
Q9BXR5,Repeat,24,46,LRR 1
Q9BXR5,Repeat,49,70,LRR 2
Q9BXR5,Repeat,73,94,LRR 3
Q9BXR5,Repeat,97,118,LRR 4
Q9BXR5,Repeat,119,139,LRR 5
Q9BXR5,Repeat,143,166,LRR 6
Q9BXR5,Repeat,296,321,LRR 7
Q9BXR5,Repeat,325,348,LRR 8
Q9BXR5,Repeat,349,368,LRR 9
Q9BXR5,Repeat,373,394,LRR 10
Q9BXR5,Repeat,398,419,LRR 11
Q9BXR5,Repeat,422,442,LRR 12
Q9BXR5,Repeat,444,465,LRR 13
Q9BXR5,Repeat,467,488,LRR 14
Q9BXR5,Repeat,489,509,LRR 15
Q9BXR5,Domain,522,576,LRRCT
Q9BXR5,Domain,632,778,TIR
B6A8C7,Domain,27,113,Ig-like C2-type 1
B6A8C7,Domain,126,212,Ig-like C2-type 2
P36897,Domain,175,204,GS
P36897,Domain,205,495,Protein kinase
Q16849,Domain,709,969,Tyrosine-protein phosphatase
O15389,Domain,19,136,Ig-like V-type
O15389,Domain,146,229,Ig-like C2-type 1
O15389,Domain,236,330,Ig-like C2-type 2
P28827,Domain,22,184,MAM
P28827,Domain,186,277,Ig-like C2-type
P28827,Domain,284,379,Fibronectin type-III 1
P28827,Domain,382,480,Fibronectin type-III 2
P28827,Domain,482,587,Fibronectin type-III 3
P28827,Domain,589,671,Fibronectin type-III 4
P28827,Domain,900,1154,Tyrosine-protein phosphatase 1
P28827,Domain,1186,1448,Tyrosine-protein phosphatase 2
P18433,Domain,241,501,Tyrosine-protein phosphatase 1
P18433,Domain,533,791,Tyrosine-protein phosphatase 2
Q07011,Repeat,24,45,TNFR-Cys 1
Q07011,Repeat,47,86,TNFR-Cys 2
Q07011,Repeat,87,118,TNFR-Cys 3
Q07011,Repeat,119,159,TNFR-Cys 4
Q8IZJ1,Domain,48,145,Ig-like
Q8IZJ1,Domain,147,242,Ig-like C2-type
Q8IZJ1,Domain,246,300,TSP type-1 1
Q8IZJ1,Domain,302,354,TSP type-1 2
Q8IZJ1,Domain,543,686,ZU5
Q8IZJ1,Domain,865,943,Death
Q12907,Domain,52,276,L-type lectin-like
Q9P2J2,Domain,24,124,Ig-like 1
Q9P2J2,Domain,136,216,Ig-like 2
Q9P2J2,Domain,226,318,Ig-like 3
Q9P2J2,Domain,322,410,Ig-like 4
Q9P2J2,Domain,418,502,Ig-like 5
Q9P2J2,Domain,507,611,Fibronectin type-III 1
Q9P2J2,Domain,623,718,Fibronectin type-III 2
Q12913,Domain,121,209,Fibronectin type-III 1
Q12913,Domain,207,291,Fibronectin type-III 2
Q12913,Domain,271,364,Fibronectin type-III 3
Q12913,Domain,368,456,Fibronectin type-III 4
Q12913,Domain,457,541,Fibronectin type-III 5
Q12913,Domain,542,623,Fibronectin type-III 6
Q12913,Domain,625,720,Fibronectin type-III 7
Q12913,Domain,721,817,Fibronectin type-III 8
Q12913,Domain,816,902,Fibronectin type-III 9
Q12913,Domain,1041,1298,Tyrosine-protein phosphatase
Q96LC7,Domain,18,121,Ig-like V-type
Q96LC7,Domain,146,231,Ig-like C2-type 1
Q96LC7,Domain,251,339,Ig-like C2-type 2
Q96LC7,Domain,344,441,Ig-like C2-type 3
O60939,Domain,32,154,Ig-like C2-type
P98155,Domain,31,69,LDL-receptor class A 1
P98155,Domain,70,110,LDL-receptor class A 2
P98155,Domain,111,151,LDL-receptor class A 3
P98155,Domain,152,190,LDL-receptor class A 4
P98155,Domain,191,231,LDL-receptor class A 5
P98155,Domain,237,275,LDL-receptor class A 6
P98155,Domain,276,314,LDL-receptor class A 7
P98155,Domain,316,355,LDL-receptor class A 8
P98155,Domain,356,395,EGF-like 1
P98155,Domain,396,435,EGF-like 2
P98155,Repeat,439,480,LDL-receptor class B 1
P98155,Repeat,481,524,LDL-receptor class B 2
P98155,Repeat,525,567,LDL-receptor class B 3
P98155,Repeat,568,611,LDL-receptor class B 4
P98155,Repeat,612,654,LDL-receptor class B 5
P98155,Repeat,655,697,LDL-receptor class B 6
P98155,Domain,702,750,EGF-like 3
Q08ET2,Domain,19,136,Ig-like V-type
Q08ET2,Domain,146,229,Ig-like C2-type 1
Q08ET2,Domain,236,331,Ig-like C2-type 2
Q03167,Domain,455,730,ZP
Q8IYR6,Domain,93,145,Kazal-like 1
Q8IYR6,Domain,184,237,Kazal-like 2
Q8IYR6,Domain,271,311,EGF-like
Q9NP99,Domain,26,134,Ig-like V-type
Q9H3S1,Domain,36,494,Sema
Q9H3S1,Domain,496,548,PSI
Q9H3S1,Domain,573,631,Ig-like C2-type
O95754,Domain,42,510,Sema
O95754,Domain,512,563,PSI
O95754,Domain,580,635,Ig-like C2-type
Q9UPZ6,Domain,57,116,TSP type-1 1
Q9UPZ6,Domain,120,192,TSP type-1 2
Q9UPZ6,Domain,194,247,TSP type-1 3
Q9UPZ6,Domain,360,416,TSP type-1 4
Q9UPZ6,Domain,423,510,TSP type-1 5
Q9UPZ6,Domain,512,574,TSP type-1 6
Q9UPZ6,Domain,634,695,TSP type-1 7
Q9UPZ6,Domain,696,769,TSP type-1 8
Q9UPZ6,Domain,771,831,TSP type-1 9
Q9UPZ6,Domain,832,904,TSP type-1 10
Q9UPZ6,Domain,906,959,TSP type-1 11
Q9UPZ6,Domain,960,1033,TSP type-1 12
Q9UPZ6,Domain,1035,1095,TSP type-1 13
Q9UPZ6,Domain,1096,1163,TSP type-1 14
Q9UPZ6,Domain,1166,1220,TSP type-1 15
Q9UPZ6,Domain,1221,1284,TSP type-1 16
Q9UPZ6,Domain,1286,1341,TSP type-1 17
Q9UPZ6,Domain,1342,1412,TSP type-1 18
Q9UPZ6,Domain,1414,1475,TSP type-1 19
P35916,Domain,30,127,Ig-like C2-type 1
P35916,Domain,151,213,Ig-like C2-type 2
P35916,Domain,219,326,Ig-like C2-type 3
P35916,Domain,331,415,Ig-like C2-type 4
P35916,Domain,422,552,Ig-like C2-type 5
P35916,Domain,555,671,Ig-like C2-type 6
P35916,Domain,678,764,Ig-like C2-type 7
P35916,Domain,845,1173,Protein kinase
Q9UPX0,Domain,24,129,Ig-like 1
Q9UPX0,Domain,139,226,Ig-like 2
Q9UPX0,Domain,228,320,Ig-like 3
Q9UPX0,Domain,324,415,Ig-like 4
Q9UPX0,Domain,420,504,Ig-like 5
Q9UPX0,Domain,512,604,Fibronectin type-III 1
Q9UPX0,Domain,614,708,Fibronectin type-III 2
Q9NR96,Repeat,62,85,LRR 1
Q9NR96,Repeat,87,110,LRR 2
Q9NR96,Repeat,122,147,LRR 3
Q9NR96,Repeat,150,166,LRR 4
Q9NR96,Repeat,167,190,LRR 5
Q9NR96,Repeat,198,221,LRR 6
Q9NR96,Repeat,223,242,LRR 7
Q9NR96,Repeat,243,268,LRR 8
Q9NR96,Repeat,283,306,LRR 9
Q9NR96,Repeat,308,332,LRR 10
Q9NR96,Repeat,333,356,LRR 11
Q9NR96,Repeat,363,386,LRR 12
Q9NR96,Repeat,390,413,LRR 13
Q9NR96,Repeat,415,440,LRR 14
Q9NR96,Repeat,470,494,LRR 15
Q9NR96,Repeat,496,519,LRR 16
Q9NR96,Repeat,520,543,LRR 17
Q9NR96,Repeat,545,572,LRR 18
Q9NR96,Repeat,574,598,LRR 19
Q9NR96,Repeat,600,622,LRR 20
Q9NR96,Repeat,627,650,LRR 21
Q9NR96,Repeat,652,675,LRR 22
Q9NR96,Repeat,676,699,LRR 23
Q9NR96,Repeat,701,723,LRR 24
Q9NR96,Repeat,724,747,LRR 25
Q9NR96,Repeat,749,772,LRR 26
Q9NR96,Domain,868,1016,TIR
Q96IQ7,Domain,24,137,Ig-like V-type
Q96IQ7,Domain,144,233,Ig-like C2-type
P30511,Domain,206,296,Ig-like C1-type
Q9P244,Domain,32,65,LRRNT
Q9P244,Repeat,66,87,LRR 1
Q9P244,Repeat,90,111,LRR 2
Q9P244,Repeat,114,135,LRR 3
Q9P244,Repeat,138,159,LRR 4
Q9P244,Repeat,163,184,LRR 5
Q9P244,Repeat,187,208,LRR 6
Q9P244,Repeat,211,232,LRR 7
Q9P244,Domain,252,298,LRRCT
Q9P244,Domain,299,386,Ig-like
Q9P244,Domain,424,520,Fibronectin type-III
Q9HB29,Domain,20,111,Ig-like C2-type 1
Q9HB29,Domain,126,211,Ig-like C2-type 2
Q9HB29,Domain,222,318,Ig-like C2-type 3
Q9HB29,Domain,381,539,TIR
Q8TF66,Domain,22,53,LRRNT
Q8TF66,Repeat,54,75,LRR 1
Q8TF66,Repeat,78,99,LRR 2
Q8TF66,Repeat,102,123,LRR 3
Q8TF66,Repeat,126,147,LRR 4
Q8TF66,Repeat,150,171,LRR 5
Q8TF66,Repeat,174,195,LRR 6
Q8TF66,Repeat,198,219,LRR 7
Q8TF66,Repeat,222,243,LRR 8
Q8TF66,Repeat,246,267,LRR 9
Q8TF66,Repeat,270,291,LRR 10
Q8TF66,Repeat,294,315,LRR 11
Q8TF66,Repeat,318,339,LRR 12
Q8TF66,Repeat,342,363,LRR 13
Q8TF66,Repeat,366,387,LRR 14
Q8TF66,Repeat,390,411,LRR 15
Q8TF66,Domain,423,475,LRRCT
O75022,Domain,42,100,Ig-like C2-type 1
O75022,Domain,111,229,Ig-like C2-type 2
O75022,Domain,225,314,Ig-like C2-type 3
O75022,Domain,338,419,Ig-like C2-type 4
O15394,Domain,21,108,Ig-like C2-type 1
O15394,Domain,113,202,Ig-like C2-type 2
O15394,Domain,208,297,Ig-like C2-type 3
O15394,Domain,302,396,Ig-like C2-type 4
O15394,Domain,401,491,Ig-like C2-type 5
O15394,Domain,498,591,Fibronectin type-III 1
O15394,Domain,593,688,Fibronectin type-III 2
Q6UXL0,Domain,37,136,Fibronectin type-III 1
Q6UXL0,Domain,144,228,Fibronectin type-III 2
P43626,Domain,42,107,Ig-like C2-type 1
P43626,Domain,142,205,Ig-like C2-type 2
Q9BRK3,Domain,29,157,Ig-like V-type 1
Q9BRK3,Domain,160,288,Ig-like V-type 2
Q9NYQ8,Domain,34,148,Cadherin 1
Q9NYQ8,Domain,149,256,Cadherin 2
Q9NYQ8,Domain,363,458,Cadherin 3
Q9NYQ8,Domain,459,564,Cadherin 4
Q9NYQ8,Domain,565,669,Cadherin 5
Q9NYQ8,Domain,716,820,Cadherin 6
Q9NYQ8,Domain,821,925,Cadherin 7
Q9NYQ8,Domain,926,1032,Cadherin 8
